36226797,895577,105214,15789,2016-01-24,15:27:00.0000000,2016-01-24,15:39:00.0000000,12,1,3.1200000000000001,10,2.25,0.25,1,13.5,,,13.5,4,5,20160124,20160124,20160124,20160124,12637,3525,3989
36226859,8185,105140,15851,2016-01-24,15:39:00.0000000,2016-01-24,15:49:00.0000000,,1,,28,,,,28,,,28,4,4,20160124,20160124,20160124,20160124,12699,3463,3452
36226909,1628,105083,15901,2016-01-24,15:46:00.0000000,2016-01-24,15:56:00.0000000,,1,,28,,,,28,,,28,4,3,20160124,20160124,20160124,20160124,12749,3413,2275
36226957,6980,105033,15949,2016-01-24,15:54:00.0000000,2016-01-24,16:09:00.0000000,15,1,4.6399999999999997,17.65,0,0.25,2.25,28,,,28,4,3,20160124,20160124,20160124,20160124,12797,3365,3198
36227224,7370,104743,16216,2016-01-24,16:37:00.0000000,2016-01-24,16:57:00.0000000,19,1,3.9399999999999999,18.73,0,0.25,2.25,28,,,28,4,5,20160124,20160124,20160124,20160124,13064,3098,3284
36227347,1387,104607,16339,2016-01-25,16:58:00.0000000,2016-01-25,17:06:00.0000000,,1,,28,,,,28,,,28,4,4,20160125,20160125,20160125,20160125,13187,2975,2234
36227448,4147,104497,16440,2016-01-25,17:14:00.0000000,2016-01-25,17:14:00.0000000,0,1,0.10000000000000001,3.25,0,0,0.25,3.5,,,3.5,4,1,20160125,20160125,20160125,20160125,13288,2874,2709
36227504,7359,104428,16496,2016-01-25,17:24:00.0000000,2016-01-25,17:24:00.0000000,0,3,0.10000000000000001,3.25,0,0.25,2,5.5,,,5.5,4,5,20160125,20160125,20160125,20160125,13344,2818,3281
36227672,7715,104243,16664,2016-01-25,17:51:00.0000000,2016-01-25,17:56:00.0000000,4,1,0.56999999999999995,5.41,1.13,0,0.25,6.79,,,6.79,4,5,20160125,20160125,20160125,20160125,13512,2650,3345
36227709,1067,104183,16701,2016-01-25,17:58:00.0000000,2016-01-25,17:58:00.0000000,0,3,0.10000000000000001,3.25,0,0.25,0,3.5,,,3.5,4,3,20160125,20160125,20160125,20160125,13549,2594,2167
36227768,4207,104119,16760,2016-01-25,18:06:00.0000000,2016-01-25,18:15:00.0000000,9,1,1.27,8.92,1.83,0.25,0,11,,,11,4,5,20160125,20160125,20160125,20160125,13608,2535,2716
36228012,7257,103849,17004,2016-01-26,18:45:00.0000000,2016-01-26,18:57:00.0000000,,1,,28,,,,28,,,28,4,5,20160126,20160126,20160126,20160126,13852,2291,3258
36228023,3050,103836,17015,2016-01-26,18:47:00.0000000,2016-01-26,18:59:00.0000000,12,1,5.1100000000000003,15.67,2.99,0.25,4,22.91,,,22.91,4,5,20160126,20160126,20160126,20160126,13863,2280,2549
36228340,6036,105820,17332,2016-01-26,19:28:00.0000000,2016-01-26,19:31:00.0000000,3,1,0.58999999999999997,5.41,2,0.25,0,7.66,,,7.66,4,1,20160126,20160126,20160126,20160126,14180,3961,3043
36228692,9688,105242,17684,2016-01-27,20:13:00.0000000,2016-01-27,20:33:00.0000000,,2,,28,,,,28,,,28,4,5,20160127,20160127,20160127,20160127,14532,3550,3712
36228751,2584,105173,17743,2016-01-27,20:21:00.0000000,2016-01-27,20:37:00.0000000,,1,,28,,,,28,,,28,4,5,20160127,20160127,20160127,20160127,14591,3491,2460
